DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
16.10.2018;17:53;116050;116150;116050;116140;1164
16.10.2018;17:54;116140;116150;116070;116120;1111
16.10.2018;17:55;116120;116230;116100;116180;2420
16.10.2018;17:56;116190;116240;116180;116220;1483
16.10.2018;17:57;116210;116280;116210;116250;1711
16.10.2018;17:58;116250;116260;116220;116240;1233
16.10.2018;17:59;116240;116300;116220;116300;1199
16.10.2018;18:00;116300;116400;116280;116370;3531
16.10.2018;18:01;116370;116440;116330;116390;3817
16.10.2018;18:02;116370;116370;116270;116320;1286
16.10.2018;18:03;116330;116440;116320;116410;936
16.10.2018;18:04;116410;116450;116370;116390;919
16.10.2018;18:05;116390;116400;116340;116360;1157
16.10.2018;18:06;116360;116400;116360;116370;587
16.10.2018;18:07;116370;116430;116340;116340;2019
16.10.2018;18:08;116340;116380;116320;116340;535
16.10.2018;18:09;116330;116360;116310;116320;510
16.10.2018;18:10;116310;116320;116270;116300;1285
16.10.2018;18:11;116290;116320;116260;116270;1471
16.10.2018;18:12;116270;116290;116230;116240;937
16.10.2018;18:13;116240;116290;116230;116270;900
16.10.2018;18:14;116270;116390;116260;116330;1741
16.10.2018;18:15;116340;116400;116330;116390;649
16.10.2018;18:16;116400;116470;116380;116420;2271
16.10.2018;18:17;116410;116440;116330;116330;958
16.10.2018;18:18;116340;116380;116320;116360;571
16.10.2018;18:19;116370;116430;116360;116410;400
16.10.2018;18:20;116390;116480;116390;116460;1281
16.10.2018;18:21;116480;116680;116450;116640;6705
16.10.2018;18:22;116630;116660;116590;116650;2733
16.10.2018;18:23;116660;116660;116530;116550;1771
16.10.2018;18:24;116540;116610;116540;116570;572
16.10.2018;18:25;116570;116650;116560;116610;1946
16.10.2018;18:26;116620;116630;116570;116580;774
16.10.2018;18:27;116560;116580;116520;116540;667
16.10.2018;18:28;116540;116590;116520;116580;413
16.10.2018;18:29;116560;116580;116510;116540;471
16.10.2018;18:30;116540;116570;116500;116560;950
16.10.2018;18:31;116570;116580;116520;116550;648
16.10.2018;18:32;116560;116620;116560;116580;1136
16.10.2018;18:33;116570;116650;116560;116620;583
16.10.2018;18:34;116610;116630;116580;116620;586
16.10.2018;18:35;116620;116650;116600;116610;430
16.10.2018;18:36;116610;116650;116610;116610;521
16.10.2018;18:37;116620;116650;116610;116630;568
16.10.2018;18:38;116630;116640;116570;116580;602
16.10.2018;18:39;116590;116590;116540;116560;632
16.10.2018;18:40;116570;116600;116550;116580;846
16.10.2018;18:41;116580;116610;116580;116590;260
16.10.2018;18:42;116600;116610;116580;116600;410
16.10.2018;18:43;116590;116670;116590;116640;935
16.10.2018;18:44;116660;116670;116620;116650;419
16.10.2018;18:45;116660;116740;116630;116690;1362
16.10.2018;19:01;116770;116830;116660;116770;1385
16.10.2018;19:02;116760;116760;116690;116720;698
16.10.2018;19:03;116720;116720;116670;116690;318
16.10.2018;19:04;116690;116800;116690;116740;861
16.10.2018;19:05;116740;116830;116740;116770;606
16.10.2018;19:06;116770;116780;116740;116750;249
16.10.2018;19:07;116740;116740;116680;116710;479
16.10.2018;19:08;116700;116800;116700;116790;535
16.10.2018;19:09;116790;116940;116780;116870;1553
16.10.2018;19:10;116870;116940;116860;116890;1787
16.10.2018;19:11;116890;116950;116860;116900;1827
16.10.2018;19:12;116900;116990;116890;116970;1899
16.10.2018;19:13;116970;116990;116870;116870;603
16.10.2018;19:14;116870;116880;116780;116830;757
16.10.2018;19:15;116840;116840;116770;116800;406
16.10.2018;19:16;116800;116810;116780;116800;217
16.10.2018;19:17;116800;116800;116750;116760;204
16.10.2018;19:18;116760;116780;116690;116690;323
16.10.2018;19:19;116690;116710;116620;116690;975
16.10.2018;19:20;116680;116700;116590;116600;1365
16.10.2018;19:21;116590;116650;116570;116620;815
16.10.2018;19:22;116630;116640;116560;116560;451
16.10.2018;19:23;116560;116600;116550;116590;320
16.10.2018;19:24;116580;116590;116560;116580;204
16.10.2018;19:25;116580;116620;116560;116610;298
16.10.2018;19:26;116600;116650;116510;116520;1127
16.10.2018;19:27;116520;116540;116470;116490;1037
16.10.2018;19:28;116480;116510;116450;116500;927
16.10.2018;19:29;116510;116560;116500;116520;259
16.10.2018;19:30;116510;116550;116500;116550;160
16.10.2018;19:31;116550;116610;116520;116550;587
16.10.2018;19:32;116540;116590;116530;116570;375
16.10.2018;19:33;116570;116640;116570;116610;389
16.10.2018;19:34;116610;116610;116560;116560;99
16.10.2018;19:35;116570;116580;116550;116570;74
16.10.2018;19:36;116570;116600;116550;116550;150
16.10.2018;19:37;116570;116610;116570;116610;145
16.10.2018;19:38;116610;116640;116570;116580;256
16.10.2018;19:39;116600;116600;116530;116550;127
16.10.2018;19:40;116550;116550;116520;116540;267
16.10.2018;19:41;116530;116560;116520;116550;91
16.10.2018;19:42;116550;116590;116540;116590;147
16.10.2018;19:43;116570;116580;116540;116560;178
16.10.2018;19:44;116550;116600;116550;116570;201
16.10.2018;19:45;116580;116630;116570;116600;454
16.10.2018;19:46;116590;116610;116570;116570;162
16.10.2018;19:47;116580;116590;116570;116580;78
16.10.2018;19:48;116580;116610;116560;116580;205
16.10.2018;19:49;116570;116580;116570;116580;60
16.10.2018;19:50;116570;116590;116560;116580;62
16.10.2018;19:51;116580;116590;116530;116540;234
16.10.2018;19:52;116550;116570;116540;116550;243
16.10.2018;19:53;116560;116570;116540;116570;196
16.10.2018;19:54;116580;116620;116560;116580;379
16.10.2018;19:55;116570;116600;116570;116590;50
16.10.2018;19:56;116570;116600;116570;116600;35
16.10.2018;19:57;116590;116600;116540;116540;204
16.10.2018;19:58;116550;116590;116550;116580;106
16.10.2018;19:59;116580;116590;116560;116570;59
16.10.2018;20:00;116570;116590;116570;116570;97
16.10.2018;20:01;116570;116580;116560;116580;212
16.10.2018;20:02;116590;116620;116580;116590;306
16.10.2018;20:03;116590;116620;116590;116600;106
16.10.2018;20:04;116590;116620;116590;116590;244
16.10.2018;20:05;116590;116610;116580;116600;196
16.10.2018;20:06;116610;116620;116610;116610;55
16.10.2018;20:07;116610;116620;116610;116610;62
16.10.2018;20:08;116620;116620;116600;116600;142
16.10.2018;20:09;116600;116660;116600;116660;180
16.10.2018;20:10;116650;116660;116610;116640;406
16.10.2018;20:11;116640;116650;116580;116600;184
16.10.2018;20:12;116600;116620;116600;116610;100
16.10.2018;20:13;116600;116610;116600;116610;9
16.10.2018;20:14;116600;116610;116590;116610;72
16.10.2018;20:15;116610;116640;116610;116630;77
16.10.2018;20:16;116630;116650;116610;116630;91
16.10.2018;20:17;116640;116660;116630;116650;103
16.10.2018;20:18;116650;116680;116640;116650;255
16.10.2018;20:19;116650;116670;116650;116660;70
16.10.2018;20:20;116670;116700;116670;116680;178
16.10.2018;20:21;116670;116680;116660;116670;57
16.10.2018;20:22;116690;116730;116680;116720;240
16.10.2018;20:23;116720;116770;116710;116730;301
16.10.2018;20:24;116740;116800;116730;116780;591
16.10.2018;20:25;116800;116820;116780;116780;382
16.10.2018;20:26;116780;116790;116720;116770;313
16.10.2018;20:27;116760;116760;116720;116720;180
16.10.2018;20:28;116730;116740;116720;116740;94
16.10.2018;20:29;116750;116760;116750;116760;89
16.10.2018;20:30;116770;116790;116760;116780;92
16.10.2018;20:31;116790;116810;116760;116810;217
16.10.2018;20:32;116810;116860;116800;116820;343
16.10.2018;20:33;116810;116810;116780;116790;125
16.10.2018;20:34;116790;116840;116790;116820;206
16.10.2018;20:35;116820;116830;116790;116800;274
16.10.2018;20:36;116800;116820;116680;116710;1133
16.10.2018;20:37;116700;116730;116680;116700;239
16.10.2018;20:38;116700;116750;116700;116740;136
16.10.2018;20:39;116750;116770;116730;116770;242
16.10.2018;20:40;116770;116780;116740;116770;200
16.10.2018;20:41;116780;116840;116780;116840;480
16.10.2018;20:42;116830;116870;116830;116840;303
16.10.2018;20:43;116850;116850;116800;116800;217
16.10.2018;20:44;116800;116860;116800;116850;238
16.10.2018;20:45;116840;116870;116820;116830;144
16.10.2018;20:46;116830;116850;116820;116850;46
16.10.2018;20:47;116860;116890;116850;116870;164
16.10.2018;20:48;116870;116870;116840;116840;124
16.10.2018;20:49;116850;116890;116820;116890;129
16.10.2018;20:50;116890;116910;116860;116870;256
16.10.2018;20:51;116870;116890;116830;116830;126
16.10.2018;20:52;116840;116850;116780;116790;214
16.10.2018;20:53;116790;116830;116780;116790;185
16.10.2018;20:54;116790;116830;116790;116820;154
16.10.2018;20:55;116810;116820;116720;116760;688
16.10.2018;20:56;116760;116780;116710;116710;346
16.10.2018;20:57;116720;116750;116670;116730;589
16.10.2018;20:58;116730;116740;116700;116710;186
16.10.2018;20:59;116730;116730;116690;116710;127
16.10.2018;21:00;116720;116740;116720;116730;56
16.10.2018;21:01;116730;116750;116700;116720;284
16.10.2018;21:02;116710;116730;116700;116700;83
16.10.2018;21:03;116700;116710;116690;116690;109
16.10.2018;21:04;116690;116730;116680;116730;168
16.10.2018;21:05;116740;116740;116710;116710;22
16.10.2018;21:06;116710;116760;116700;116750;275
16.10.2018;21:07;116740;116750;116720;116750;90
16.10.2018;21:08;116740;116750;116720;116740;40
16.10.2018;21:09;116740;116740;116720;116730;57
16.10.2018;21:10;116740;116800;116730;116780;418
16.10.2018;21:11;116790;116820;116750;116770;149
16.10.2018;21:12;116770;116790;116760;116760;80
16.10.2018;21:13;116770;116810;116760;116790;105
16.10.2018;21:14;116820;116820;116770;116780;57
16.10.2018;21:15;116790;116820;116780;116820;69
16.10.2018;21:16;116810;116820;116790;116810;95
16.10.2018;21:17;116810;116810;116760;116760;219
16.10.2018;21:18;116770;116770;116760;116760;31
16.10.2018;21:19;116750;116780;116750;116770;65
16.10.2018;21:20;116780;116790;116780;116780;39
16.10.2018;21:21;116770;116800;116770;116790;112
16.10.2018;21:22;116800;116820;116770;116800;136
16.10.2018;21:23;116800;116820;116770;116770;177
16.10.2018;21:24;116770;116780;116760;116780;58
16.10.2018;21:25;116770;116830;116760;116810;296
16.10.2018;21:26;116800;116820;116790;116820;93
16.10.2018;21:27;116830;116880;116810;116810;274
16.10.2018;21:28;116800;116830;116790;116830;130
16.10.2018;21:29;116820;116830;116780;116780;83
16.10.2018;21:30;116790;116800;116770;116800;235
16.10.2018;21:31;116800;116830;116790;116810;177
16.10.2018;21:32;116820;116840;116810;116820;21
16.10.2018;21:33;116820;116850;116810;116830;90
16.10.2018;21:34;116830;116850;116830;116840;108
16.10.2018;21:35;116830;116850;116820;116820;53
16.10.2018;21:36;116820;116830;116810;116830;78
16.10.2018;21:37;116820;116850;116820;116830;66
16.10.2018;21:38;116840;116840;116820;116820;31
16.10.2018;21:39;116840;116860;116840;116850;141
16.10.2018;21:40;116850;116860;116830;116830;63
16.10.2018;21:41;116830;116840;116820;116830;108
16.10.2018;21:42;116830;116850;116820;116830;56
16.10.2018;21:43;116830;116850;116810;116810;150
16.10.2018;21:44;116810;116830;116810;116830;34
16.10.2018;21:45;116820;116830;116800;116800;37
16.10.2018;21:46;116810;116810;116790;116800;71
16.10.2018;21:47;116800;116820;116790;116810;72
16.10.2018;21:48;116830;116830;116810;116820;57
16.10.2018;21:49;116820;116830;116810;116830;19
16.10.2018;21:50;116820;116830;116800;116810;107
16.10.2018;21:51;116820;116850;116810;116840;153
16.10.2018;21:52;116840;116850;116790;116790;217
16.10.2018;21:53;116800;116820;116800;116810;55
16.10.2018;21:54;116800;116810;116760;116800;287
16.10.2018;21:55;116790;116800;116780;116790;71
16.10.2018;21:56;116780;116790;116760;116770;30
16.10.2018;21:57;116770;116780;116750;116760;128
16.10.2018;21:58;116750;116780;116750;116770;156
16.10.2018;21:59;116770;116770;116710;116720;299
16.10.2018;22:00;116720;116730;116710;116730;144
16.10.2018;22:01;116730;116760;116710;116750;196
16.10.2018;22:02;116740;116760;116730;116740;102
16.10.2018;22:03;116740;116740;116700;116720;307
16.10.2018;22:04;116730;116740;116710;116730;34
16.10.2018;22:05;116730;116730;116710;116720;70
16.10.2018;22:06;116710;116730;116700;116730;123
16.10.2018;22:07;116730;116760;116730;116750;146
16.10.2018;22:08;116750;116770;116750;116750;60
16.10.2018;22:09;116760;116780;116760;116760;59
16.10.2018;22:10;116770;116810;116770;116790;125
16.10.2018;22:11;116780;116780;116740;116740;171
16.10.2018;22:12;116740;116750;116730;116730;101
16.10.2018;22:13;116730;116740;116730;116730;23
16.10.2018;22:14;116720;116730;116720;116730;40
16.10.2018;22:15;116730;116800;116730;116800;170
16.10.2018;22:16;116790;116790;116750;116770;83
16.10.2018;22:17;116760;116780;116750;116760;102
16.10.2018;22:18;116760;116770;116760;116760;66
16.10.2018;22:19;116750;116770;116740;116740;43
16.10.2018;22:20;116740;116750;116730;116740;103
16.10.2018;22:21;116740;116750;116720;116740;168
16.10.2018;22:22;116740;116790;116740;116770;165
16.10.2018;22:23;116770;116770;116740;116750;63
16.10.2018;22:24;116750;116770;116740;116740;54
16.10.2018;22:25;116740;116770;116740;116750;29
16.10.2018;22:26;116750;116780;116740;116770;82
16.10.2018;22:27;116760;116780;116750;116780;105
16.10.2018;22:28;116790;116800;116790;116790;126
16.10.2018;22:29;116800;116820;116790;116810;325
16.10.2018;22:30;116810;116820;116800;116810;56
16.10.2018;22:31;116800;116820;116790;116800;91
16.10.2018;22:32;116800;116840;116800;116830;195
16.10.2018;22:33;116840;116840;116800;116800;148
16.10.2018;22:34;116810;116820;116800;116810;70
16.10.2018;22:35;116820;116840;116820;116830;131
16.10.2018;22:36;116830;116860;116820;116850;351
16.10.2018;22:37;116840;116860;116820;116830;165
16.10.2018;22:38;116820;116840;116820;116820;40
16.10.2018;22:39;116820;116840;116820;116830;91
16.10.2018;22:40;116820;116890;116820;116880;495
16.10.2018;22:41;116880;116910;116870;116900;381
16.10.2018;22:42;116880;116930;116880;116920;226
16.10.2018;22:43;116920;116920;116880;116880;133
16.10.2018;22:44;116890;116940;116880;116910;308
16.10.2018;22:45;116920;116940;116920;116920;125
16.10.2018;22:46;116930;116940;116910;116910;119
16.10.2018;22:47;116920;116920;116900;116910;49
16.10.2018;22:48;116900;116900;116860;116870;208
16.10.2018;22:49;116880;116890;116870;116890;85
16.10.2018;22:50;116880;116890;116830;116890;277
16.10.2018;22:51;116880;116900;116840;116840;147
16.10.2018;22:52;116840;116840;116810;116820;199
16.10.2018;22:53;116810;116850;116810;116850;236
16.10.2018;22:54;116840;116860;116830;116840;170
16.10.2018;22:55;116830;116860;116820;116860;196
16.10.2018;22:56;116860;116910;116860;116890;373
16.10.2018;22:57;116900;116900;116870;116890;170
16.10.2018;22:58;116900;117000;116900;116950;1494
16.10.2018;22:59;116950;116960;116880;116940;331
16.10.2018;23:00;116930;116940;116870;116870;389
16.10.2018;23:01;116890;116890;116780;116790;862
16.10.2018;23:02;116790;116830;116780;116790;347
16.10.2018;23:03;116780;116860;116780;116850;233
16.10.2018;23:04;116840;116850;116830;116840;40
16.10.2018;23:05;116830;116850;116830;116830;10
16.10.2018;23:06;116830;116840;116820;116840;22
16.10.2018;23:07;116830;116860;116830;116860;39
16.10.2018;23:08;116860;116860;116840;116840;19
16.10.2018;23:09;116840;116870;116840;116870;44
16.10.2018;23:10;116860;116880;116860;116880;31
16.10.2018;23:11;116870;116880;116860;116880;67
16.10.2018;23:12;116880;116890;116880;116890;8
16.10.2018;23:13;116870;116900;116870;116900;78
16.10.2018;23:14;116900;116900;116870;116870;90
16.10.2018;23:15;116870;116870;116840;116860;62
16.10.2018;23:16;116860;116910;116860;116910;243
16.10.2018;23:17;116920;116930;116910;116910;70
16.10.2018;23:18;116910;116910;116880;116900;66
16.10.2018;23:19;116900;116910;116900;116910;14
16.10.2018;23:20;116910;116920;116890;116910;40
16.10.2018;23:21;116910;116990;116900;116970;466
16.10.2018;23:22;116960;117180;116960;117150;2169
16.10.2018;23:23;117140;117190;117090;117090;598
16.10.2018;23:24;117100;117180;117100;117170;317
16.10.2018;23:25;117180;117290;117170;117250;929
16.10.2018;23:26;117250;117290;117240;117250;379
16.10.2018;23:27;117250;117340;117250;117320;550
16.10.2018;23:28;117310;117380;117290;117370;946
16.10.2018;23:29;117380;117380;117250;117260;779
16.10.2018;23:30;117260;117280;117210;117250;454
16.10.2018;23:31;117260;117300;117200;117270;578
16.10.2018;23:32;117270;117280;117260;117270;82
16.10.2018;23:33;117260;117290;117260;117270;137
16.10.2018;23:34;117270;117310;117270;117310;136
16.10.2018;23:35;117320;117500;117310;117410;1272
16.10.2018;23:36;117390;117410;117360;117370;217
16.10.2018;23:37;117370;117390;117360;117370;127
16.10.2018;23:38;117370;117390;117310;117340;184
16.10.2018;23:39;117320;117340;117310;117340;117
16.10.2018;23:40;117330;117340;117310;117320;42
16.10.2018;23:41;117310;117320;117280;117280;286
16.10.2018;23:42;117280;117310;117270;117280;277
16.10.2018;23:43;117280;117350;117260;117320;261
16.10.2018;23:44;117320;117340;117290;117300;154
16.10.2018;23:45;117300;117300;117270;117290;115
16.10.2018;23:46;117290;117300;117260;117300;209
16.10.2018;23:47;117300;117330;117300;117330;85
16.10.2018;23:48;117320;117420;117320;117340;395
16.10.2018;23:49;117360;117400;117320;117380;566
16.10.2018;23:50;117370;117450;117290;117320;699
14.11.2018;10:01;109390;109600;108960;109000;4235
14.11.2018;10:02;109010;109260;108840;108860;3815
14.11.2018;10:03;108850;108960;108770;108890;2763
14.11.2018;10:04;108890;109220;108870;109200;2268
14.11.2018;10:05;109210;109210;109020;109020;1221
14.11.2018;10:06;109030;109190;108910;109150;2136
14.11.2018;10:07;109160;109180;109020;109020;1708
14.11.2018;10:08;109010;109270;109010;109110;1967
14.11.2018;10:09;109110;109190;109090;109130;1255
14.11.2018;10:10;109130;109180;109060;109120;581
14.11.2018;10:11;109130;109150;109020;109090;1157
14.11.2018;10:12;109080;109230;109060;109200;1746
14.11.2018;10:13;109190;109270;109110;109110;1699
14.11.2018;10:14;109110;109110;108960;109060;2090
14.11.2018;10:15;109070;109070;108950;108950;756
14.11.2018;10:16;108950;109010;108910;108950;1862
14.11.2018;10:17;108940;109040;108910;109020;1725
14.11.2018;10:18;109030;109120;108990;109030;1543
14.11.2018;10:19;109020;109090;108960;109090;872
14.11.2018;10:20;109080;109200;109050;109110;1688
14.11.2018;10:21;109100;109160;109030;109150;750
14.11.2018;10:22;109150;109320;109130;109300;1584
14.11.2018;10:23;109300;109400;109260;109270;1514
14.11.2018;10:24;109280;109440;109280;109440;1384
14.11.2018;10:25;109440;109440;109340;109340;772
14.11.2018;10:26;109340;109470;109330;109440;1581
14.11.2018;10:27;109450;109550;109450;109530;1394
14.11.2018;10:28;109530;109590;109500;109510;1343
14.11.2018;10:29;109520;109580;109480;109490;962
14.11.2018;10:30;109490;109500;109350;109350;2198
14.11.2018;10:31;109370;109370;109210;109230;1588
14.11.2018;10:32;109220;109400;109210;109370;1052
14.11.2018;10:33;109360;109410;109350;109400;762
14.11.2018;10:34;109390;109510;109370;109450;677
14.11.2018;10:35;109440;109500;109380;109420;969
14.11.2018;10:36;109410;109420;109350;109380;554
14.11.2018;10:37;109370;109410;109350;109360;308
14.11.2018;10:38;109360;109380;109330;109380;304
14.11.2018;10:39;109380;109460;109350;109380;411
14.11.2018;10:40;109390;109500;109380;109490;334
14.11.2018;10:41;109480;109490;109390;109420;408
14.11.2018;10:42;109420;109420;109340;109360;1180
14.11.2018;10:43;109360;109400;109270;109290;2060
14.11.2018;10:44;109290;109380;109260;109370;875
14.11.2018;10:45;109370;109410;109360;109380;480
14.11.2018;10:46;109380;109390;109300;109340;819
14.11.2018;10:47;109340;109350;109250;109310;605
14.11.2018;10:48;109310;109330;109270;109320;476
14.11.2018;10:49;109310;109370;109270;109290;1156
14.11.2018;10:50;109290;109320;109240;109280;695
14.11.2018;10:51;109270;109270;109160;109250;1762
14.11.2018;10:52;109250;109310;109240;109270;655
14.11.2018;10:53;109260;109340;109240;109330;699
14.11.2018;10:54;109330;109400;109330;109380;796
14.11.2018;10:55;109360;109390;109280;109300;620
14.11.2018;10:56;109300;109310;109260;109290;372
14.11.2018;10:57;109300;109320;109250;109310;222
14.11.2018;10:58;109310;109370;109310;109320;508
14.11.2018;10:59;109330;109400;109310;109370;882
14.11.2018;11:00;109380;109460;109350;109390;1015
14.11.2018;11:01;109400;109550;109300;109490;2372
14.11.2018;11:02;109500;109500;109310;109350;1065
14.11.2018;11:03;109350;109420;109300;109320;1600
14.11.2018;11:04;109330;109360;109080;109110;3014
14.11.2018;11:05;109120;109220;109100;109190;1472
14.11.2018;11:06;109190;109290;109160;109280;1984
14.11.2018;11:07;109270;109400;109270;109350;1276
14.11.2018;11:08;109340;109360;109270;109340;1022
14.11.2018;11:09;109340;109360;109170;109190;1693
14.11.2018;11:10;109180;109270;109160;109270;1246
14.11.2018;11:11;109270;109390;109190;109360;1211
14.11.2018;11:12;109350;109390;109320;109370;997
14.11.2018;11:13;109360;109610;109330;109610;2313
14.11.2018;11:14;109600;109710;109530;109570;3406
14.11.2018;11:15;109570;109620;109530;109560;1356
14.11.2018;11:16;109560;109660;109560;109630;912
14.11.2018;11:17;109620;109630;109530;109630;758
14.11.2018;11:18;109620;109650;109520;109540;593
14.11.2018;11:19;109550;109650;109520;109530;940
14.11.2018;11:20;109540;109590;109530;109570;798
14.11.2018;11:21;109570;109600;109490;109570;988
14.11.2018;11:22;109560;109570;109350;109420;1761
14.11.2018;11:23;109430;109490;109380;109450;1589
14.11.2018;11:24;109460;109460;109390;109440;1128
14.11.2018;11:25;109440;109450;109400;109430;1005
14.11.2018;11:26;109430;109520;109400;109500;1480
14.11.2018;11:27;109500;109560;109440;109530;1303
14.11.2018;11:28;109530;109560;109460;109520;444
14.11.2018;11:29;109520;109520;109450;109480;478
14.11.2018;11:30;109480;109500;109410;109470;890
14.11.2018;11:31;109460;109560;109430;109480;919
14.11.2018;11:32;109470;109470;109340;109380;1293
14.11.2018;11:33;109380;109420;109200;109270;1712
14.11.2018;11:34;109270;109330;109250;109330;657
14.11.2018;11:35;109330;109330;109260;109270;431
14.11.2018;11:36;109270;109370;109250;109350;809
14.11.2018;11:37;109350;109400;109320;109370;550
14.11.2018;11:38;109370;109460;109370;109440;573
14.11.2018;11:39;109430;109440;109370;109440;436
14.11.2018;11:40;109440;109480;109390;109440;538
14.11.2018;11:41;109450;109450;109360;109380;388
14.11.2018;11:42;109380;109440;109360;109360;346
14.11.2018;11:43;109350;109380;109320;109380;502
14.11.2018;11:44;109380;109390;109290;109360;521
14.11.2018;11:45;109350;109380;109290;109320;282
14.11.2018;11:46;109320;109360;109210;109220;1081
14.11.2018;11:47;109220;109290;109160;109280;1050
14.11.2018;11:48;109280;109290;109180;109260;436
14.11.2018;11:49;109260;109260;109150;109200;894
14.11.2018;11:50;109190;109240;109130;109230;608
14.11.2018;11:51;109220;109230;109060;109080;1218
14.11.2018;11:52;109060;109130;109020;109030;1242
14.11.2018;11:53;109030;109130;109000;109060;1350
14.11.2018;11:54;109060;109130;109030;109070;838
14.11.2018;11:55;109080;109090;109030;109090;230
14.11.2018;11:56;109070;109120;109050;109090;401
14.11.2018;11:57;109090;109110;109010;109020;335
14.11.2018;11:58;109030;109040;108970;109030;1107
14.11.2018;11:59;109020;109030;108830;108840;2579
14.11.2018;12:00;108850;108870;108680;108700;3716
14.11.2018;12:01;108700;108730;108620;108680;3468
14.11.2018;12:02;108680;108750;108630;108650;1361
14.11.2018;12:03;108650;108750;108640;108750;1072
14.11.2018;12:04;108750;108760;108660;108700;1226
14.11.2018;12:05;108700;108730;108650;108720;792
14.11.2018;12:06;108720;108810;108700;108740;1137
14.11.2018;12:07;108750;108770;108670;108670;553
14.11.2018;12:08;108680;108680;108430;108530;6405
14.11.2018;12:09;108520;108630;108500;108590;1254
14.11.2018;12:10;108590;108650;108560;108620;694
14.11.2018;12:11;108630;108660;108550;108630;685
14.11.2018;12:12;108620;108670;108580;108640;861
14.11.2018;12:13;108640;108890;108610;108830;2907
14.11.2018;12:14;108830;108880;108810;108860;1734
14.11.2018;12:15;108860;109020;108830;109000;2888
14.11.2018;12:16;109000;109010;108840;108850;1273
14.11.2018;12:17;108850;108880;108830;108840;408
14.11.2018;12:18;108840;108960;108830;108940;652
14.11.2018;12:19;108950;109080;108910;109010;2159
14.11.2018;12:20;109010;109040;108970;109020;756
14.11.2018;12:21;109020;109040;108950;108980;579
14.11.2018;12:22;108980;109070;108970;109070;878
14.11.2018;12:23;109070;109170;109070;109140;1723
14.11.2018;12:24;109140;109150;109090;109110;570
14.11.2018;12:25;109100;109120;109020;109060;1348
14.11.2018;12:26;109060;109170;109030;109120;963
14.11.2018;12:27;109130;109220;109090;109150;1280
14.11.2018;12:28;109150;109410;109140;109410;2020
14.11.2018;12:29;109400;109800;109390;109790;7007
14.11.2018;12:30;109790;109860;109710;109720;3183
14.11.2018;12:31;109720;109820;109720;109810;1826
14.11.2018;12:32;109800;109830;109620;109650;1839
14.11.2018;12:33;109650;109710;109640;109650;935
14.11.2018;12:34;109660;109740;109660;109680;1556
14.11.2018;12:35;109690;109730;109650;109670;798
14.11.2018;12:36;109680;109700;109650;109680;880
14.11.2018;12:37;109670;109720;109630;109670;1140
14.11.2018;12:38;109680;109740;109650;109670;835
14.11.2018;12:39;109670;109690;109640;109660;319
14.11.2018;12:40;109670;109710;109640;109710;723
14.11.2018;12:41;109720;109730;109630;109640;1020
14.11.2018;12:42;109640;109800;109600;109800;1864
14.11.2018;12:43;109800;109820;109710;109730;1569
14.11.2018;12:44;109730;109920;109700;109750;4009
14.11.2018;12:45;109750;109770;109640;109650;974
14.11.2018;12:46;109660;109710;109630;109700;569
14.11.2018;12:47;109700;109740;109670;109700;312
14.11.2018;12:48;109710;109740;109680;109720;517
14.11.2018;12:49;109720;109720;109640;109640;753
14.11.2018;12:50;109650;109670;109620;109650;485
14.11.2018;12:51;109660;109740;109650;109700;674
14.11.2018;12:52;109710;109710;109660;109680;461
14.11.2018;12:53;109670;109760;109650;109750;842
14.11.2018;12:54;109750;109760;109640;109670;1916
14.11.2018;12:55;109660;109670;109610;109650;548
14.11.2018;12:56;109650;109670;109620;109660;500
14.11.2018;12:57;109660;109660;109520;109580;1112
14.11.2018;12:58;109570;109580;109550;109580;383
14.11.2018;12:59;109570;109600;109540;109590;532
14.11.2018;13:00;109580;109660;109580;109630;600
14.11.2018;13:01;109630;109720;109620;109710;1106
14.11.2018;13:02;109690;109710;109660;109670;267
14.11.2018;13:03;109660;109680;109630;109630;342
14.11.2018;13:04;109640;109670;109590;109600;468
14.11.2018;13:05;109600;109740;109590;109700;827
14.11.2018;13:06;109710;109810;109640;109650;1159
14.11.2018;13:07;109650;109720;109630;109650;371
14.11.2018;13:08;109650;109660;109600;109620;271
14.11.2018;13:09;109610;109750;109610;109750;465
14.11.2018;13:10;109750;109780;109640;109660;683
14.11.2018;13:11;109660;109720;109630;109660;449
14.11.2018;13:12;109650;109650;109560;109610;944
14.11.2018;13:13;109610;109650;109580;109650;379
14.11.2018;13:14;109650;109650;109560;109620;362
14.11.2018;13:15;109620;109640;109600;109620;160
14.11.2018;13:16;109620;109660;109540;109570;453
14.11.2018;13:17;109570;109580;109530;109540;391
14.11.2018;13:18;109540;109610;109540;109560;724
14.11.2018;13:19;109570;109590;109530;109560;384
14.11.2018;13:20;109550;109570;109460;109510;998
14.11.2018;13:21;109490;109510;109410;109440;1094
14.11.2018;13:22;109440;109500;109440;109490;585
14.11.2018;13:23;109480;109500;109440;109470;268
14.11.2018;13:24;109470;109500;109440;109470;286
14.11.2018;13:25;109450;109700;109440;109640;1225
14.11.2018;13:26;109630;109650;109570;109630;643
14.11.2018;13:27;109620;109670;109600;109610;577
14.11.2018;13:28;109620;109620;109590;109610;128
14.11.2018;13:29;109620;109650;109560;109580;395
14.11.2018;13:30;109570;109610;109520;109600;516
